step,avg_reward,std_reward,avg_ep_length,actor_loss,critic_loss,bc_loss,ql_loss,avg_q_batch,avg_q_policy,actor_grad_norm,critic_grad_norm
138000,3712.5422429794753,2291.637976725389,1000.0,0.042425580078735946,-0.9953118234872818,-0.9528862449228763,645.1277663650512,1747.32191217041,1751.0547408447267,0.2776186145097017,16572.221527832033
140000,4686.56020843406,2315.9062987914044,1000.0,0.04237208649143576,-0.9953965220153331,-0.953024435788393,649.0039081039429,1748.981866027832,1752.7549744262694,0.2765425079986453,16295.83390234375
142000,2426.109210447252,1614.1856033489944,1000.0,0.04234497014433145,-0.9953837753534317,-0.9530388064086437,655.8255308151245,1749.6309149780272,1753.432876220703,0.2785288814753294,16846.4056484375
144000,3096.3093714552124,2421.737647818702,1000.0,0.042127572191879153,-0.9953499706685544,-0.9532223991453648,680.2401999969483,1753.414412475586,1757.195360534668,0.27833361475914714,16510.17586694336
146000,3588.1319520026277,1972.5886983539774,1000.0,0.042080997582525016,-0.9954175629019737,-0.9533365660309792,668.9132586364747,1754.1022807006837,1757.8590059204103,0.276402243450284,16561.379484375
148000,4321.022287129607,2211.847161692526,1000.0,0.042080464351922274,-0.9954625712633133,-0.9533821083307267,679.8771703414917,1754.7853440551758,1758.5660920410157,0.27621685948967933,17058.980551513672
150000,3597.3275126081135,2286.10348996966,1000.0,0.04209301244281232,-0.9954796813428402,-0.9533866693675518,684.5084984893799,1754.4633181152344,1758.302940673828,0.2760017444640398,16978.242259521485
152000,2585.8458806347376,2124.805502981692,1000.0,0.04212134907767177,-0.9955467285215854,-0.9534253802597523,644.061867225647,1755.6556577758788,1759.4845188598633,0.27485425448417666,16647.43182421875
154000,3034.955309756712,2185.1674702363225,1000.0,0.04198544516414404,-0.9955352053940296,-0.9535497609078885,683.558876663208,1757.0164064941407,1760.8344287109376,0.27460357601195573,16739.420862548828
156000,3137.2959680235645,2531.141573256987,1000.0,0.042115250939503315,-0.9955795630216598,-0.953464312672615,657.5846145858765,1757.7678436889648,1761.57836328125,0.2771560924127698,16441.12092944336
158000,4309.484307866564,2696.854476085459,1000.0,0.04210286146216095,-0.9956399355828762,-0.9535370754003525,690.5551909484864,1758.1510821533202,1762.0006856689454,0.2754133393391967,17017.988298828124
160000,2331.5024005811515,1090.4639960093714,1000.0,0.04194128475897014,-0.9955852025151253,-0.9536439179182052,658.7395788269043,1759.0119849243165,1762.8071427612306,0.27580613666027787,16018.294031982421
162000,3567.6570194935252,2141.0215321005194,1000.0,0.042155881153419617,-0.9956873091459274,-0.9535314288139344,661.6573485565185,1758.8760505371094,1762.6461680297853,0.27814407762885096,16986.33681726074
164000,4464.644879273202,2439.6715841324935,1000.0,0.04179326118156314,-0.9957167061567307,-0.9539234453737736,616.6751045761108,1759.7923206176758,1763.5665016479493,0.2757037189230323,15921.440182373048
166000,4432.854842331943,2377.261443414665,1000.0,0.04176692540757358,-0.9957530163824558,-0.9539860923290253,623.6645134353638,1759.1781534423828,1762.8696840820312,0.27402654779702423,16013.667271484375
168000,3462.5892887868386,1519.1435207380805,1000.0,0.04179487264156342,-0.9956842696368694,-0.9538893977403641,680.786924484253,1758.125693725586,1761.8205661010743,0.27722257512062787,16261.586145019532
170000,3606.4405740751886,2506.754687753638,1000.0,0.041768778417259456,-0.9958731957674026,-0.9541044182181359,660.1774911346436,1758.4157406005859,1762.1241477661133,0.2737459850385785,16212.06119921875
172000,5229.632615957355,1998.8169841132553,1000.0,0.04182162417285144,-0.9958373339474201,-0.9540157109797001,637.6766810226441,1757.0215468139647,1760.723241027832,0.27506781260669233,16465.646345458983
174000,4574.266759524531,2382.301839483724,1000.0,0.04176005518622696,-0.9958132024407387,-0.9540531486272812,647.7832403030395,1756.5270963745118,1760.1919497070312,0.27520710453391073,16578.299557373048
176000,2884.877914049891,2012.4760964596312,1000.0,0.04168391509540379,-0.995883807271719,-0.9541998934149742,664.8432895126343,1755.5022330322265,1759.200582397461,0.2739709314405918,15799.902149658203
178000,2317.4429154650875,1219.6683250289996,1000.0,0.04161851235385984,-0.9959309122264385,-0.9543124007880688,639.9865668563842,1754.8679533691407,1758.525835571289,0.2718898412361741,17082.980003417968
180000,3852.848065610238,2348.2106244148354,1000.0,0.04175057123042643,-0.9959162505865097,-0.9541656801998615,663.8995390625,1752.9972670288087,1756.6395874633788,0.2746670897528529,16581.521224365235
182000,2803.0050113231746,1803.682622402761,1000.0,0.0415907881334424,-0.9959118550121784,-0.9543210678100585,634.0463308258056,1752.4410319213866,1756.040248779297,0.27335066590458157,16070.17483227539
184000,5548.843289884664,3067.1055779267913,1000.0,0.04162288546282798,-0.995870123565197,-0.9542472384274006,629.1896402130127,1750.3714016723634,1753.987999572754,0.27036593326926234,16067.839583251953
186000,4142.022286030313,2134.0880387966376,1000.0,0.04159781467169523,-0.9960349162518978,-0.9544371021389961,624.8135189590454,1749.6696673583983,1753.2481206665038,0.2747166697755456,16437.212606933594
188000,5422.207957151986,2138.6584098098447,1000.0,0.041537563998252154,-0.9959854293763638,-0.9544478663504123,618.0513951034546,1747.0927232666015,1750.5896500854492,0.27090387723594905,15725.06355053711
190000,4556.080675438786,2453.230500444573,1000.0,0.041631137248128655,-0.9959504298865796,-0.9543192934393883,607.3033858795166,1745.3051220092773,1748.7871271362305,0.2742967921644449,15973.00732421875
192000,3824.766021747316,2323.6449717302544,1000.0,0.04146229346469045,-0.9959604268372059,-0.9544981346726418,632.3723388061524,1743.2593268432618,1746.7279576416015,0.2721300110444427,16094.870358642578
194000,3863.486029768776,2506.6052020705615,1000.0,0.04146773745492101,-0.9960361889600754,-0.9545684525370598,631.5583607025146,1741.4696932373047,1744.942735534668,0.272292958162725,16160.945532226562
196000,4290.911454370104,2424.425893852128,1000.0,0.041465160046704114,-0.9960366105139256,-0.9545714512169361,619.7287200241088,1739.9271654663087,1743.3890016479493,0.271649678863585,16491.79750366211
198000,5996.593350674555,2877.021269078817,1000.0,0.04143322443775833,-0.9960189832448959,-0.9545857600271702,625.6698961410523,1738.5583043212891,1741.9865165405274,0.2692856611609459,16261.647761230468
200000,2993.145709531581,2598.595656728344,1000.0,0.04146200500614941,-0.9960766376256943,-0.9546146337985992,609.8332684707642,1736.9572158813476,1740.364755065918,0.2673471572250128,15662.62766772461
